Outcome             	BEST
Average SAE         	526.2267981509376
Median SAE          	37.7204090414
MSE                 	259.39274008786316
MAE                 	7.027323746037905
Acc@100             	69.76733333333334
Acc@161             	76.324
Average CAE         	598.4284945825225
Median CAE          	78.52907853415618
Average 95% PRA     	62.67164017585331
Median 95% PRA      	4.03528769698187
PRA COVerage        	0.17678666666666668
